City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Nampula,MZ,-15.1165,39.2666,73.35,56,0,9.22,clear sky
347,Nelson Bay,AU,-32.7167,152.15,56.77,75,0,13.4,clear sky
348,Ardalstangen,NO,61.2371,7.6983,52.29,100,97,6.26,overcast clouds
349,Matanzas,CU,23.0411,-81.5775,87.76,61,22,3.38,few clouds
350,Palana,RU,59.1167,159.9667,37.35,82,0,3.69,clear sky
351,Srednekolymsk,RU,67.45,153.6833,29.86,89,18,4.56,few clouds
352,Fuengirola,ES,36.54,-4.6247,75.29,97,40,5.75,light rain
353,Aberystwyth,GB,52.4155,-4.0829,66.67,99,100,4.97,overcast clouds
354,Mount Pleasant,US,32.7941,-79.8626,80.01,45,1,4.0,clear sky
355,Ilhabela,BR,-23.7781,-45.3581,71.33,66,98,5.01,overcast clouds
356,Port Shepstone,ZA,-30.7414,30.455,67.21,78,100,5.01,overcast clouds
357,Provideniya,RU,64.3833,-173.3,33.73,91,100,18.03,light rain
358,Ancud,CL,-41.8697,-73.8203,63.93,84,88,8.1,overcast clouds
359,Comodoro Rivadavia,AR,-45.8667,-67.5,80.46,22,0,18.41,clear sky
360,Coahuayana,MX,18.7333,-103.6833,89.58,61,98,6.11,overcast clouds
361,Pemangkat,ID,1.1667,108.9667,77.36,89,23,5.23,few clouds
362,Cabo San Lucas,MX,22.8909,-109.9124,94.51,67,7,5.44,clear sky
363,Wajima,JP,37.4,136.9,66.81,70,0,15.61,clear sky
364,Kupang,ID,-10.1667,123.5833,75.65,72,96,7.52,overcast clouds
365,Mehamn,NO,71.0357,27.8492,50.18,85,85,15.05,overcast clouds
366,Zyryanskoye,RU,56.8306,86.6258,35.58,97,100,11.23,light rain
367,Cayenne,GF,4.9333,-52.3333,87.84,81,70,4.0,broken clouds
368,Brae,GB,60.3964,-1.353,51.71,74,83,18.9,broken clouds
369,Saint-Augustin,CA,51.226,-58.6502,52.61,60,93,7.18,overcast clouds
370,Sterling,US,39.0062,-77.4286,76.05,42,20,5.99,few clouds
371,Sidi Ali,DZ,36.0998,0.4206,74.82,72,96,5.06,overcast clouds
372,Severo-Kurilsk,RU,50.6789,156.125,48.06,93,100,29.06,moderate rain
373,Raga,SS,8.4596,25.678,70.9,95,100,4.45,moderate rain
374,Olinda,BR,-8.0089,-34.8553,78.53,69,40,13.8,scattered clouds
375,Faanui,PF,-16.4833,-151.75,76.21,63,0,3.04,clear sky
376,Iisalmi,FI,63.5592,27.1907,46.42,83,100,6.55,overcast clouds
377,Betanzos,ES,43.2804,-8.2147,66.9,88,20,3.44,few clouds
378,Kruisfontein,ZA,-34.0033,24.7314,54.88,92,34,1.45,scattered clouds
379,Genhe,CN,50.7833,121.5167,42.37,88,100,0.67,overcast clouds
380,Barabai,ID,-2.5833,115.3833,74.23,97,100,0.92,overcast clouds
381,Narsaq,GL,60.9167,-46.05,37.04,43,1,6.69,clear sky
382,Lucapa,AO,-8.4192,20.7447,72.0,51,39,5.61,scattered clouds
383,Argir,FO,61.9959,-6.7715,45.57,70,84,5.32,broken clouds
384,Yazman,PK,29.1212,71.7446,86.52,49,0,7.09,clear sky
385,Turukhansk,RU,65.8167,87.9833,29.14,87,16,9.82,few clouds
386,Sonoita,MX,31.85,-112.8333,90.5,26,100,11.16,overcast clouds
387,Melioratorov,RU,57.2107,65.6077,41.38,75,0,8.95,clear sky
388,Kloulklubed,PW,7.0419,134.2556,83.17,76,99,14.52,moderate rain
389,Eskil,TR,38.4017,33.4131,55.06,45,0,3.42,clear sky
390,Warrington,GB,53.3925,-2.5802,68.36,82,75,4.0,broken clouds
391,Khani,GE,41.9563,42.9566,47.77,90,100,2.91,overcast clouds
392,Bijar,IR,35.8668,47.6051,61.63,34,0,7.58,clear sky
393,Portland,US,45.5234,-122.6762,84.96,43,0,1.99,clear sky
394,Turkmenabat,TM,39.0733,63.5786,71.58,30,0,6.91,clear sky
395,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,99.79,16,9,5.68,clear sky
396,Salme,NP,28.0369,85.0942,64.69,86,100,3.11,overcast clouds
397,Maputo,MZ,-25.9653,32.5892,71.28,84,0,1.01,clear sky
398,Torbay,CA,47.6666,-52.7314,53.89,74,75,14.97,broken clouds
399,Guarapari,BR,-20.6667,-40.4975,76.91,63,52,13.65,broken clouds
400,Fairbanks,US,64.8378,-147.7164,34.09,90,90,5.75,light snow
401,Oktyabrskoye,RU,43.0645,44.7417,50.14,93,100,4.47,overcast clouds
402,Bosobolo,CD,4.1833,19.9,69.76,98,60,0.89,broken clouds
403,Tongchuan,CN,35.0806,109.0897,64.89,96,100,2.17,overcast clouds
404,Nampa,US,43.5407,-116.5635,78.12,37,1,3.44,clear sky
405,Erdenet,MN,49.0333,104.0833,41.5,85,100,4.68,overcast clouds
406,Jalu,LY,29.0331,21.5482,78.21,42,0,15.5,clear sky
407,Acapulco,MX,16.8634,-99.8901,85.87,72,97,6.62,overcast clouds
408,Marzuq,YE,14.4,46.4667,77.85,51,96,4.12,overcast clouds
409,Planeta Rica,CO,8.4147,-75.5883,84.07,74,41,4.74,scattered clouds
410,Cozumel,MX,20.5083,-86.9458,89.01,72,96,3.0,overcast clouds
411,Surgut,RU,61.25,73.4167,37.58,87,40,6.71,scattered clouds
412,Camacha,PT,33.0833,-16.3333,71.02,60,20,6.91,few clouds
413,Tchollire,CM,8.4022,14.1698,75.49,83,100,1.45,overcast clouds
414,Arrecife,ES,28.963,-13.5477,75.27,60,20,11.5,few clouds
415,Carson City,US,39.1638,-119.7674,85.05,24,1,3.0,clear sky
416,Acarau,BR,-2.8856,-40.12,84.15,63,95,21.18,overcast clouds
417,Caravelas,BR,-17.7125,-39.2481,73.83,63,90,8.43,overcast clouds
418,Winona,US,43.9666,-91.7668,70.45,68,75,19.57,broken clouds
419,Namatanai,PG,-3.6667,152.4333,78.37,81,82,4.81,broken clouds
420,Sitka,US,57.0531,-135.33,50.92,78,44,7.47,light rain
421,Ahipara,NZ,-35.1667,173.1667,53.37,83,14,4.94,few clouds
422,Avallon,FR,47.4833,3.9,59.22,75,0,1.72,clear sky
423,Agua Verde,MX,22.9,-106.05,85.15,69,5,5.91,clear sky
424,College,US,64.8569,-147.8028,33.75,89,90,5.75,light snow
425,Leh,IN,34.1667,77.5833,55.42,39,58,4.52,broken clouds
426,Temryuk,RU,45.2722,37.3811,61.02,78,100,14.43,moderate rain
427,Half Moon Bay,US,37.4636,-122.4286,91.58,65,52,4.52,broken clouds
428,Lakhdenpokhya,RU,61.5198,30.1992,45.82,79,100,9.15,overcast clouds
429,Salalah,OM,17.0151,54.0924,80.35,83,74,4.65,broken clouds
430,Banepa,NP,27.6298,85.5214,68.32,94,75,2.3,broken clouds
431,Saint George,US,37.1041,-113.5841,90.07,17,1,1.01,clear sky
432,Boulder City,US,35.9786,-114.8325,90.36,13,1,10.36,clear sky
433,Baoying,CN,33.2292,119.3092,69.46,75,100,13.8,light rain
434,Baglan,AF,36.1307,68.7083,71.6,21,0,1.86,clear sky
435,Loiza,PR,18.4313,-65.8802,92.68,79,100,7.85,overcast clouds
436,Monforte De Lemos,ES,42.5216,-7.5142,65.86,52,20,3.6,few clouds
437,Paragominas,BR,-2.9667,-47.4833,87.66,50,100,8.46,overcast clouds
438,Mahibadhoo,MV,3.7833,72.9667,78.53,79,100,10.89,overcast clouds
439,Nizhniy Odes,RU,63.6445,54.856,39.92,89,77,6.8,broken clouds
440,Thinadhoo,MV,0.5333,72.9333,81.81,71,100,15.35,overcast clouds
441,Zhigalovo,RU,54.8097,105.1578,40.96,98,100,2.71,overcast clouds
442,Kuhdasht,IR,33.535,47.6061,70.21,29,0,2.95,clear sky
443,Tumarbong,PH,10.3766,119.4579,78.37,86,8,3.91,moderate rain
444,Clocolan,ZA,-28.9137,27.5656,64.69,30,78,3.36,broken clouds
445,Awjilah,LY,29.1081,21.2869,76.5,49,0,16.49,clear sky
446,Cao Bang,VN,22.6667,106.25,73.04,97,96,1.3,overcast clouds
447,Iberia,US,29.9502,-91.7507,79.99,52,100,6.29,overcast clouds
448,San Cristobal,VE,7.7669,-72.225,87.98,46,58,6.51,broken clouds
449,Wonthaggi,AU,-38.6044,145.5913,45.43,66,99,16.73,overcast clouds
450,Yeppoon,AU,-23.1333,150.7333,53.38,87,0,2.37,clear sky
451,Nuoro,IT,40.3211,9.3297,70.79,78,100,3.49,overcast clouds
452,Abu Zabad,SD,12.35,29.25,74.37,82,100,8.57,moderate rain
453,Vung Tau,VN,10.346,107.0843,78.21,85,100,1.79,overcast clouds
454,Sharan,RU,54.8167,54.0,48.13,71,100,13.82,light rain
455,Garissa,KE,-0.4536,39.6401,77.88,62,56,21.12,broken clouds
456,Seoul,KR,37.5683,126.9778,67.44,82,0,4.61,moderate rain
457,Southbridge,US,42.0751,-72.0334,74.82,95,100,1.01,overcast clouds
458,Kurilsk,RU,45.2333,147.8833,51.94,79,72,17.45,broken clouds
459,Collierville,US,35.042,-89.6645,79.72,42,20,4.61,few clouds
460,Kontagora,NG,10.3999,5.4695,75.36,88,49,2.98,scattered clouds
461,Novopavlovka,RU,51.2172,109.2091,42.94,95,99,3.56,overcast clouds
462,Fasa,IR,28.9383,53.6482,72.64,18,0,4.61,clear sky
463,Madera,US,37.1666,-119.8343,96.98,17,5,6.15,clear sky
464,Oriximina,BR,-1.7656,-55.8661,95.43,36,100,6.29,overcast clouds
465,Aras,ES,42.5617,-2.356,71.4,97,20,1.14,few clouds
466,Goderich,CA,43.7501,-81.7165,60.91,77,99,11.5,overcast clouds
467,Makakilo City,US,21.3469,-158.0858,78.28,82,90,4.61,light rain
468,Itapora,BR,-22.0799,-54.7874,93.81,23,96,7.65,overcast clouds
469,Le Port,RE,-20.9373,55.2919,71.6,81,43,4.07,scattered clouds
470,Erenhot,CN,43.6475,111.9767,64.18,67,0,8.39,clear sky
471,Hambantota,LK,6.1241,81.1185,79.14,100,75,9.22,broken clouds
472,Roebourne,AU,-20.7833,117.1333,72.28,57,15,7.83,light rain
473,Mingyue,CN,43.1069,128.9217,49.41,99,100,2.28,overcast clouds
474,Inongo,CD,-1.95,18.2667,71.38,86,52,1.14,broken clouds
475,Kyshtovka,RU,56.555,76.6271,36.99,91,100,7.4,overcast clouds
476,High Level,CA,58.5169,-117.136,48.31,71,75,4.61,broken clouds
477,Kaeo,NZ,-35.1,173.7833,50.32,95,18,3.4,few clouds
478,Pangai,TO,-19.8,-174.35,71.71,73,40,8.05,scattered clouds
479,Cervo,ES,43.6702,-7.4101,66.2,93,43,6.08,scattered clouds
480,Tokur,RU,53.1333,132.9,37.24,93,52,3.06,broken clouds
481,Agirish,RU,61.9247,63.0231,39.31,86,8,3.2,clear sky
482,Porto De Moz,BR,-1.7483,-52.2383,90.55,46,100,3.22,overcast clouds
483,Port Keats,AU,-14.25,129.55,73.76,60,1,1.43,clear sky
484,Stromness,GB,58.965,-3.296,55.65,90,100,13.0,overcast clouds
485,Sahibganj,IN,25.25,87.65,84.79,73,93,2.08,overcast clouds
486,Ak-Dovurak,RU,51.1833,90.6,31.26,77,38,4.38,scattered clouds
487,Sabha,LY,27.0377,14.4283,87.04,23,0,10.94,clear sky
488,Mercedes,AR,-34.6515,-59.4307,71.51,50,0,6.24,clear sky
489,Sibolga,ID,1.7427,98.7792,76.98,90,100,3.33,overcast clouds
490,Kautokeino,NO,69.0125,23.0412,42.01,96,100,11.61,overcast clouds
491,Labuhan,ID,-6.8844,112.2051,78.22,81,32,6.17,scattered clouds
492,Zhoucheng,CN,35.9122,116.3117,65.97,91,100,19.3,moderate rain
493,Shangrao,CN,28.4532,117.9686,73.33,84,8,4.92,clear sky
494,Charlestown,AU,-32.95,151.6667,60.12,71,0,8.08,clear sky
495,Sisimiut,GL,66.9395,-53.6735,34.66,64,10,8.37,clear sky
496,Ngunguru,NZ,-35.6167,174.5,50.16,89,18,7.58,few clouds
497,Apatou,GF,5.155,-54.3472,94.86,38,90,1.14,overcast clouds
498,Gat,IL,31.61,34.7642,72.91,57,0,4.25,clear sky
499,Acari,PE,-15.4311,-74.6158,78.89,44,3,8.93,clear sky
500,Cookeville,US,36.1628,-85.5016,72.86,47,1,1.99,clear sky
501,Kemijarvi,FI,66.7131,27.4306,45.1,87,100,9.31,overcast clouds
502,Hohhot,CN,40.8106,111.6522,53.89,94,0,6.71,clear sky
503,Awbari,LY,26.5921,12.7805,87.8,15,0,8.79,clear sky
504,Ambon,ID,-3.6954,128.1814,75.34,94,20,5.75,few clouds
505,Tifton,US,31.4505,-83.5085,79.45,50,1,6.91,clear sky
506,Nome,US,64.5011,-165.4064,30.16,86,100,3.42,overcast clouds
507,Hihya,EG,30.6713,31.588,76.08,61,0,6.98,clear sky
508,Porto Tolle,IT,44.9497,12.3245,70.05,65,0,8.1,clear sky
509,Denpasar,ID,-8.65,115.2167,78.46,94,40,10.36,scattered clouds
510,Muros,ES,42.7762,-9.0603,67.23,81,52,3.36,broken clouds
511,Sungaipenuh,ID,-2.0833,101.3833,64.38,96,49,1.97,moderate rain
512,Luau,AO,-10.7073,22.2247,77.54,23,88,1.3,overcast clouds
513,Mazagao,BR,-0.115,-51.2894,95.05,45,100,7.29,overcast clouds
514,San Juan,AR,-31.5375,-68.5364,83.73,13,0,8.37,clear sky
515,Necochea,AR,-38.5473,-58.7368,70.03,64,95,7.52,overcast clouds
516,Kavaratti,IN,10.5669,72.642,81.79,78,87,12.77,overcast clouds
517,Kulhudhuffushi,MV,6.6221,73.07,81.66,79,99,12.68,overcast clouds
518,North Platte,US,41.1239,-100.7654,70.99,54,100,7.0,overcast clouds
519,Luganville,VU,-15.5333,167.1667,76.46,86,91,9.62,overcast clouds
520,Fomento,CU,22.1039,-79.7217,90.52,50,30,1.63,light rain
521,Porto Novo,BJ,6.4965,2.6036,80.42,82,32,6.6,scattered clouds
522,Kasulu,TZ,-4.5767,30.1025,70.81,53,57,3.6,broken clouds
523,Galle,LK,6.0367,80.217,79.38,85,100,15.37,overcast clouds
524,Amnat Charoen,TH,15.9167,104.75,73.06,98,100,11.01,overcast clouds
525,Ixtapa,MX,20.7,-105.2,86.23,80,85,5.01,overcast clouds
526,Onda,ES,39.9667,-0.25,72.9,81,100,1.59,overcast clouds
527,Birao,CF,10.2849,22.7882,74.19,94,100,6.69,overcast clouds
528,Sacramento,US,38.4666,-121.3177,97.48,34,1,1.99,clear sky
529,Road Town,VG,18.4167,-64.6167,89.64,62,20,4.61,few clouds
530,Tuxpan,MX,19.55,-103.4,81.77,57,41,4.03,scattered clouds
531,La Primavera,CO,5.4906,-70.4092,78.19,87,91,5.44,heavy intensity rain
532,Pervomayskoye,RU,43.919,46.7102,55.15,83,77,6.49,broken clouds
533,General Roca,AR,-39.0333,-67.5833,84.6,16,0,26.04,clear sky
534,Gusau,NG,12.1628,6.6614,81.97,53,97,6.08,overcast clouds
535,Nhulunbuy,AU,-12.2333,136.7667,70.41,88,16,4.61,few clouds
536,Puerto Quijarro,BO,-17.7833,-57.7667,106.93,15,0,4.65,clear sky
537,Alindao,CF,5.0267,21.2088,70.3,96,14,2.39,few clouds
538,Jingdezhen,CN,29.2947,117.2079,74.55,83,42,4.12,light rain
539,Tehri,IN,30.3833,78.4833,70.65,93,5,3.49,clear sky
540,Plouzane,FR,48.3833,-4.6167,59.09,88,0,5.75,clear sky
541,Son La,VN,21.3167,103.9,68.65,100,100,1.16,overcast clouds
542,Yerbogachen,RU,61.2767,108.0108,39.2,82,100,4.54,overcast clouds
543,Liangxiang,CN,39.7319,116.14,66.11,98,100,2.51,light rain
544,San Carlos De Bariloche,AR,-41.1456,-71.3082,70.45,26,0,10.36,clear sky
545,Ossora,RU,59.2353,163.0719,39.83,76,9,3.38,clear sky
546,Mikkeli,FI,61.6886,27.2723,46.51,81,90,5.75,overcast clouds
547,Umm Lajj,SA,25.0213,37.2685,85.14,51,6,10.18,clear sky
548,Wanxian,CN,30.8039,108.3897,78.03,81,100,4.7,light rain
549,Julio De Castilhos,BR,-29.2269,-53.6817,62.98,71,28,7.29,scattered clouds
550,Chenghai,CN,23.4632,116.768,82.31,89,20,4.47,light rain
551,Bonavista,CA,48.6499,-53.1147,55.4,66,18,14.56,few clouds
552,Leon,MX,21.1167,-101.6667,80.15,50,79,2.91,broken clouds
553,Rajkot,IN,22.3,70.7833,77.9,89,25,8.14,scattered clouds
554,Ayan,RU,56.45,138.1667,52.09,56,25,5.77,scattered clouds
555,Puerto Ayacucho,VE,5.6639,-67.6236,77.32,90,100,1.9,overcast clouds
556,Muisne,EC,0.6,-80.0333,84.31,78,63,9.75,broken clouds
557,Kletskaya,RU,49.3145,43.0584,54.86,67,84,8.39,light rain
558,Najran,SA,17.4924,44.1277,83.05,19,100,2.21,overcast clouds
559,Deputatskiy,RU,69.3,139.9,25.09,87,84,5.32,broken clouds
560,Port Blair,IN,11.6667,92.75,80.42,83,96,13.53,overcast clouds
561,Yatou,CN,37.15,122.3833,67.86,85,100,3.44,light rain
562,Toamasina,MG,-18.1667,49.3833,71.6,94,75,4.61,light rain
563,Uyuni,BO,-20.4597,-66.825,61.0,17,0,14.52,clear sky
564,Krasnyy Luch,UA,48.1395,38.9371,50.36,69,100,9.6,light rain
565,Amuntai,ID,-2.4177,115.2494,74.07,97,100,0.58,overcast clouds
566,Topolobampo,MX,25.6,-109.05,93.06,55,14,7.54,few clouds
567,Pervomaysk,UA,48.0443,30.8507,51.76,78,100,11.65,overcast clouds
568,Fort Nelson,CA,58.8053,-122.7002,45.99,71,40,3.44,scattered clouds
569,Youkounkoun,GN,12.5333,-13.1333,79.54,84,85,3.67,overcast clouds
570,Saint-Pierre,RE,-21.3393,55.4781,71.28,79,0,17.27,clear sky
571,Tommot,RU,58.9564,126.2925,41.05,74,100,3.71,overcast clouds
572,Bardiyah,LY,31.7561,25.0865,71.89,56,0,3.85,clear sky
573,Burns Lake,CA,54.2331,-125.7533,49.42,67,100,5.73,overcast clouds
574,Blue Springs,US,39.0169,-94.2816,81.28,45,100,1.99,overcast clouds
575,Anadyr,RU,64.75,177.4833,27.1,86,40,11.01,light snow
576,Sol-Iletsk,RU,51.1631,54.9918,58.35,24,100,22.03,light rain
577,Mao,ES,39.8885,4.2658,77.56,88,75,10.36,broken clouds
578,Grand Gaube,MU,-20.0064,57.6608,72.37,74,0,5.99,clear sky
579,Sao Felix Do Xingu,BR,-6.6447,-51.995,91.42,38,45,7.7,scattered clouds
580,Alyangula,AU,-13.8483,136.4192,66.07,94,6,5.75,clear sky
581,Aleksandrov Gay,RU,50.147,48.5704,54.36,75,96,10.16,overcast clouds
582,Baker City,US,44.7749,-117.8344,70.93,44,0,3.22,clear sky
583,Hobyo,SO,5.3505,48.5268,78.22,85,100,20.96,overcast clouds
584,Slave Lake,CA,55.2834,-114.769,51.78,58,40,8.05,scattered clouds
585,Bulaevo,KZ,54.9056,70.4439,42.98,65,100,7.52,overcast clouds
586,Velyka Lepetykha,UA,47.1757,33.9436,53.06,86,66,13.09,broken clouds
587,Beinamar,TD,8.6698,15.3813,74.16,87,91,1.54,light rain
588,Treinta Y Tres,UY,-33.2333,-54.3833,62.31,74,99,10.36,overcast clouds
589,Forres,GB,57.6113,-3.6108,58.77,83,98,8.1,overcast clouds
590,Maunabo,PR,18.0072,-65.8993,92.52,78,87,7.65,overcast clouds
591,Teluknaga,ID,-6.0989,106.6381,82.62,83,40,5.99,scattered clouds
592,Cartagena,CO,10.3997,-75.5144,89.22,66,40,3.44,scattered clouds
593,Belyy Yar,RU,53.6039,91.3903,35.49,87,0,4.47,clear sky
594,Kuusamo,FI,65.9667,29.1833,42.84,100,90,10.36,overcast clouds
595,Boyolangu,ID,-8.1181,111.8935,74.32,93,73,2.17,broken clouds
596,Point Pedro,LK,9.8167,80.2333,81.3,80,100,10.96,overcast clouds
597,Samarai,PG,-10.6167,150.6667,78.1,87,43,8.59,scattered clouds
598,Seryshevo,RU,51.0933,128.3786,49.78,89,100,7.0,overcast clouds
599,Cairns,AU,-16.9167,145.7667,71.55,81,90,8.05,overcast clouds
600,Tondano,ID,1.3038,124.9112,68.09,94,100,2.13,overcast clouds
601,Kiunga,PG,-6.1219,141.2906,73.13,100,100,1.16,overcast clouds
602,Mobaye,CF,4.319,21.1786,70.14,97,65,2.59,broken clouds
603,Iwanai,JP,42.9744,140.5089,49.44,86,0,4.5,clear sky
604,Panguna,PG,-6.3164,155.4848,66.94,92,53,1.48,broken clouds
605,Vancouver,CA,49.2497,-123.1193,69.98,71,75,3.0,broken clouds
606,Tilichiki,RU,60.4667,166.1,31.42,74,5,5.28,clear sky
607,Yukamenskoye,RU,57.8865,52.2416,46.49,93,100,13.38,light rain
608,Cortez,US,37.3489,-108.5859,81.93,25,17,9.89,few clouds
609,Arlit,NE,18.7369,7.3853,95.5,7,7,11.27,clear sky
610,Tiksi,RU,71.6872,128.8694,33.17,78,100,13.65,overcast clouds
611,Kutum,SD,14.2,24.6667,82.6,21,100,11.32,overcast clouds
612,Jatai,BR,-17.8814,-51.7144,98.92,15,45,4.14,scattered clouds
613,Geraldton,AU,-28.7667,114.6,50.41,81,8,6.91,clear sky
614,Kashi,CN,39.4547,75.9797,70.81,13,0,6.71,clear sky
615,Karpathos,GR,35.507,27.2132,69.76,52,0,27.63,clear sky
616,Nioro,GM,13.35,-15.75,79.41,85,95,2.98,overcast clouds
617,Sabang,ID,5.8933,95.3214,82.92,74,87,16.4,overcast clouds
618,Peniche,PT,39.3558,-9.3811,69.62,87,6,11.5,clear sky
619,Kudeyevskiy,RU,54.8758,56.7567,49.23,47,100,7.72,light rain
620,Los Llanos De Aridane,ES,28.6585,-17.9182,71.35,86,75,4.61,volcanic ash
621,Aktash,RU,50.3,87.7333,17.29,95,92,1.72,overcast clouds
622,Sosva,RU,59.1766,61.8558,41.05,86,40,2.15,scattered clouds
623,Outlook,CA,51.5001,-107.0513,58.69,19,12,11.34,few clouds
624,Rio Gallegos,AR,-51.6226,-69.2181,69.85,24,75,25.32,broken clouds
625,Oranjestad,AW,12.524,-70.027,91.35,58,20,20.71,few clouds
626,Odweyne,SO,9.4092,45.064,77.4,50,90,13.65,overcast clouds
627,Nova Olinda Do Norte,BR,-3.8881,-59.0942,92.7,45,100,2.26,light rain
628,Wabag,PG,-5.4781,143.7021,51.75,97,89,2.04,overcast clouds
629,Jacmel,HT,18.2342,-72.5347,84.6,69,100,5.7,overcast clouds
630,Oistins,BB,13.0667,-59.5333,84.99,68,34,8.97,scattered clouds
631,Olga,RU,43.7444,135.2892,46.83,85,82,3.8,broken clouds
632,Maridi,SS,4.9158,29.4742,66.78,98,20,5.17,few clouds
633,Hokitika,NZ,-42.7167,170.9667,53.71,94,100,20.94,moderate rain
634,Oussouye,SN,12.485,-16.5469,79.9,86,90,5.5,overcast clouds
635,Wawa,NG,9.9022,4.4192,76.57,89,92,2.89,overcast clouds
636,Astoria,US,46.1879,-123.8313,77.7,71,0,10.0,clear sky
637,Bulach,CH,47.522,8.5405,64.49,80,0,2.3,clear sky
638,Cedar City,US,37.6775,-113.0619,72.39,24,0,6.38,clear sky
639,Shache,CN,38.4167,77.2406,72.46,18,0,6.64,clear sky
640,Hun,LY,29.1268,15.9477,84.34,38,0,9.6,clear sky
641,Severo-Yeniseyskiy,RU,60.3725,93.0408,27.27,99,100,2.66,overcast clouds
642,Kuching,MY,1.55,110.3333,79.02,89,40,0.0,scattered clouds
643,Krasnyy Yar,RU,46.5331,48.3456,53.53,78,97,13.35,overcast clouds
644,Zarate,AR,-34.0981,-59.0286,71.04,44,0,8.01,clear sky
645,Saint-Joseph,RE,-21.3667,55.6167,70.18,77,22,13.73,few clouds
646,Purranque,CL,-40.9167,-73.1667,71.47,40,21,2.37,few clouds
647,Mandurah,AU,-32.55,115.7,54.21,64,53,16.22,broken clouds
648,Elko,US,41.0002,-115.5012,73.74,25,6,3.0,clear sky
649,Vilya,RU,55.2456,42.2089,43.88,91,17,5.5,few clouds
650,Saint-Georges,GD,12.0564,-61.7485,85.06,68,57,8.41,broken clouds
651,Doha,QA,25.2867,51.5333,89.58,48,0,4.61,clear sky
652,Jurm,AF,36.8648,70.8342,60.3,19,0,2.93,clear sky
653,Bud,US,39.447,-86.1758,74.84,45,13,9.62,few clouds
654,Terrace,CA,54.5163,-128.6035,52.43,99,100,3.2,moderate rain
655,Columbus,US,39.9612,-82.9988,75.11,41,1,10.36,clear sky
656,Bose,IT,45.4612,8.0137,67.14,80,0,4.21,clear sky
657,Puerto Baquerizo Moreno,EC,-0.9,-89.6,70.61,82,76,8.81,broken clouds
658,Dudinka,RU,69.4058,86.1778,31.53,77,0,2.64,clear sky
659,Mattru,SL,7.6244,-11.8332,75.65,95,94,3.31,light rain
660,Adrar,MR,20.5022,-10.0711,95.47,17,81,8.86,broken clouds
661,Mahon,ES,39.8885,4.2658,77.56,88,75,10.36,broken clouds
662,Parakou,BJ,9.3372,2.6303,75.07,89,100,3.91,moderate rain
663,Viedma,AR,-40.8135,-62.9967,79.2,24,0,19.35,clear sky
664,Lavrentiya,RU,65.5833,-171.0,31.93,95,100,24.85,snow
665,Aztec,US,36.8222,-107.9929,83.82,18,7,3.58,clear sky
666,Dumas,US,35.8656,-101.9732,88.03,20,1,10.36,clear sky
667,Marabba,SD,12.35,32.1833,77.27,78,100,2.39,moderate rain
668,Sorland,NO,67.667,12.6934,48.06,76,100,19.01,overcast clouds
669,Ocean City,US,39.2776,-74.5746,77.18,45,0,5.01,clear sky
670,Baykit,RU,61.67,96.37,31.53,96,100,2.57,overcast clouds
671,Hoima,UG,1.4356,31.3436,63.54,94,19,3.96,few clouds
672,Anajatuba,BR,-3.2644,-44.6197,85.95,57,98,7.63,overcast clouds
673,Marsa Matruh,EG,31.3525,27.2453,72.43,56,1,15.14,clear sky
674,Sampit,ID,-2.5333,112.95,73.47,97,98,2.24,overcast clouds
675,Skegness,GB,53.1436,0.3363,69.87,82,100,12.57,overcast clouds
676,Tombouctou,ML,20.0,-3.0,96.48,12,8,3.04,clear sky
677,Riyadh,SA,24.6877,46.7219,91.54,12,13,11.21,few clouds
678,Beaverlodge,CA,55.2166,-119.4361,68.68,41,100,23.89,overcast clouds
679,Svobodnyy,RU,51.4,128.1333,51.22,84,100,6.62,light rain
680,Lakes Entrance,AU,-37.8811,147.981,47.57,86,40,16.89,scattered clouds
681,Tessalit,ML,20.1986,1.0114,95.74,12,11,6.82,few clouds
682,Grootfontein,NA,-19.5667,18.1167,77.99,15,0,7.65,clear sky
683,Bongouanou,CI,6.6486,-4.1992,73.42,97,100,2.84,light rain
684,Tianpeng,CN,30.9866,103.9393,75.63,92,52,6.49,light rain
685,Seydi,TM,39.4816,62.9137,74.48,16,0,10.11,clear sky
686,Henties Bay,NA,-22.116,14.2845,56.86,86,0,5.03,clear sky
687,Tumut,AU,-35.3,148.2167,37.24,95,2,1.9,clear sky
