City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,The Pas,CA,2021-09-22 20:30:05,53.8251,-101.2541,75.22,29,90,14.97
296,Pontianak,ID,2021-09-22 20:28:15,-0.0333,109.3333,75.63,94,100,2.04
297,College,US,2021-09-22 20:32:32,64.8569,-147.8028,35.26,72,75,5.75
298,Saint-Denis,FR,2021-09-22 20:32:32,48.9167,2.3333,62.15,72,0,4.61
299,Am Timan,TD,2021-09-22 20:32:32,11.0297,20.2827,74.01,88,100,6.02
300,Saint-Pierre,RE,2021-09-22 20:32:32,-21.3393,55.4781,67.68,69,0,5.75
301,Svetlogorsk,BY,2021-09-22 20:32:33,52.6333,29.7333,41.38,95,100,6.85
302,Port Moresby,PG,2021-09-22 20:32:33,-9.4431,147.1797,74.62,83,75,11.5
303,Georgetown,MY,2021-09-22 20:32:03,5.4112,100.3354,78.89,82,20,3.44
304,Mangai,CD,2021-09-22 20:32:33,-4.05,19.5333,72.93,87,90,1.63
305,Bellmead,US,2021-09-22 20:32:34,31.594,-97.1089,86.27,23,1,12.66
306,Nybro,SE,2021-09-22 20:32:34,56.7446,15.9071,55.04,96,1,6.13
307,Boa Vista,BR,2021-09-22 20:30:29,2.8197,-60.6733,94.98,43,75,9.22
308,San Jose Del Guaviare,CO,2021-09-22 20:32:34,2.5729,-72.6459,80.11,89,92,2.91
309,Bulawayo,ZW,2021-09-22 20:32:34,-20.15,28.5833,54.86,88,18,15.88
310,Mahe,IN,2021-09-22 20:32:35,11.7,75.5333,76.44,92,100,6.85
311,Yar-Sale,RU,2021-09-22 20:32:35,66.8333,70.8333,36.23,92,71,13.09
312,Shitanjing,CN,2021-09-22 20:32:35,39.2342,106.3439,58.73,64,97,9.84
313,Sur,OM,2021-09-22 20:32:35,22.5667,59.5289,86.74,61,45,6.49
314,Klaksvik,FO,2021-09-22 20:32:36,62.2266,-6.589,49.12,82,98,21.94
315,Husavik,IS,2021-09-22 20:32:36,66.0449,-17.3389,39.11,89,98,8.63
316,Goderich,CA,2021-09-22 20:32:36,43.7501,-81.7165,55.9,87,100,17.27
317,Pangnirtung,CA,2021-09-22 20:32:37,66.1451,-65.7125,37.4,52,40,6.91
318,Buzovna,AZ,2021-09-22 20:32:37,40.5179,50.1139,71.69,88,75,6.91
319,Lapua,FI,2021-09-22 20:32:37,62.9693,23.0088,46.11,69,100,8.88
320,Los Alamos,US,2021-09-22 20:32:37,35.8881,-106.307,77.14,29,1,1.01
321,Cocobeach,GA,2021-09-22 20:32:38,1.0002,9.5823,80.53,86,99,6.11
322,Lavrentiya,RU,2021-09-22 20:32:39,65.5833,-171.0,32.31,61,18,7.34
323,Cabo San Lucas,MX,2021-09-22 20:32:26,22.8909,-109.9124,93.51,62,20,5.75
324,Sabha,LY,2021-09-22 20:32:39,27.0377,14.4283,85.03,13,0,5.12
325,Belyy Yar,RU,2021-09-22 20:32:39,53.6039,91.3903,42.69,70,0,6.71
326,Dunedin,NZ,2021-09-22 20:30:13,-45.8742,170.5036,52.07,57,0,4.03
327,Bonfim,BR,2021-09-22 20:32:40,3.0833,-59.95,88.81,60,94,4.61
328,Torbay,CA,2021-09-22 20:32:40,47.6666,-52.7314,71.76,49,90,20.71
329,Jijiga,ET,2021-09-22 20:32:40,9.35,42.8,65.91,76,81,6.64
330,Liuli,TZ,2021-09-22 20:32:41,-11.0833,34.6333,76.24,59,97,5.55
331,Taoudenni,ML,2021-09-22 20:32:41,22.6783,-3.9836,99.75,7,2,6.89
332,Honiara,SB,2021-09-22 20:32:41,-9.4333,159.95,80.26,79,33,2.93
333,Faanui,PF,2021-09-22 20:32:41,-16.4833,-151.75,78.06,69,0,8.05
334,Homer,US,2021-09-22 20:32:24,59.6425,-151.5483,46.27,47,1,10.36
335,Buchanan,LR,2021-09-22 20:32:42,5.8808,-10.0467,78.08,85,97,6.67
336,Nishihara,JP,2021-09-22 20:32:42,26.1842,127.7558,81.68,90,20,3.44
337,Pucallpa,PE,2021-09-22 20:32:42,-8.3791,-74.5539,75.24,83,75,8.05
338,Kita,ML,2021-09-22 20:32:43,13.0349,-9.4895,71.65,88,100,3.89
339,Porto Torres,IT,2021-09-22 20:32:43,40.835,8.3972,69.98,68,25,10.27
340,Mach,PK,2021-09-22 20:32:43,29.8637,67.3298,78.39,63,0,3.47
341,Yerbogachen,RU,2021-09-22 20:32:43,61.2767,108.0108,31.86,89,33,4.12
342,Mitsamiouli,KM,2021-09-22 20:32:44,-11.3847,43.2844,76.48,80,0,4.74
343,Asau,RO,2021-09-22 20:32:44,46.4333,26.4,47.75,90,100,0.43
344,Banda Aceh,ID,2021-09-22 20:30:15,5.5577,95.3222,78.62,75,100,7.92
345,Traverse City,US,2021-09-22 20:28:09,44.7631,-85.6206,60.87,59,75,12.66
346,Longyearbyen,SJ,2021-09-22 20:32:44,78.2186,15.6401,42.64,75,40,17.27
347,Pochutla,MX,2021-09-22 20:32:45,15.7432,-96.4661,89.82,59,21,7.16
348,Takoradi,GH,2021-09-22 20:32:45,4.8845,-1.7554,76.93,89,100,2.01
349,Cepu,ID,2021-09-22 20:32:45,-7.1475,111.5906,76.98,82,99,4.45
350,Cayenne,GF,2021-09-22 20:32:45,4.9333,-52.3333,86.04,79,0,5.01
351,Erdenet,MN,2021-09-22 20:32:46,49.0333,104.0833,39.18,77,78,2.59
352,Manzhouli,CN,2021-09-22 20:32:46,49.6,117.4333,47.37,84,62,8.03
353,Naze,JP,2021-09-22 20:32:46,28.3667,129.4833,75.56,72,2,6.91
354,Los Llanos De Aridane,ES,2021-09-22 20:32:46,28.6585,-17.9182,71.35,84,75,11.5
355,Surazh,RU,2021-09-22 20:32:47,53.0175,32.3918,40.57,96,100,5.48
356,Milkovo,RU,2021-09-22 20:32:47,54.7167,158.6167,40.35,81,8,0.94
357,Westport,US,2021-09-22 20:32:47,41.1415,-73.3579,80.98,73,90,1.01
358,Chapais,CA,2021-09-22 20:32:48,49.7834,-74.8492,44.38,82,100,6.44
359,Khovu-Aksy,RU,2021-09-22 20:32:48,51.1333,93.6,33.28,61,88,2.01
360,Zhigansk,RU,2021-09-22 20:32:48,66.7697,123.3711,41.81,86,100,12.57
361,Anshun,CN,2021-09-22 20:32:48,26.25,105.9333,62.13,98,35,3.83
362,Gat,IL,2021-09-22 20:32:49,31.61,34.7642,79.48,100,3,6.98
363,Kencong,ID,2021-09-22 20:32:49,-8.2833,113.3667,73.36,91,75,2.62
364,Chaumont,FR,2021-09-22 20:32:49,48.1167,5.1333,55.69,86,95,4.72
365,Kidal,ML,2021-09-22 20:32:50,18.4411,1.4078,97.97,14,72,3.04
366,Vyazemskiy,RU,2021-09-22 20:32:50,47.5378,134.7525,47.01,90,100,12.62
367,Mantua,IT,2021-09-22 20:32:50,45.1667,10.7833,68.95,79,52,1.99
368,Mount Isa,AU,2021-09-22 20:32:50,-20.7333,139.5,55.17,22,0,8.05
369,Bignona,SN,2021-09-22 20:32:51,12.8103,-16.2264,84.24,91,79,6.26
370,Dingle,PH,2021-09-22 20:32:51,10.9995,122.6711,74.97,92,100,3.6
371,Vila Velha,BR,2021-09-22 20:28:38,-20.3297,-40.2925,71.55,56,75,18.41
372,Hailey,US,2021-09-22 20:32:51,43.5196,-114.3153,70.9,27,1,11.5
373,Mount Gambier,AU,2021-09-22 20:32:52,-37.8333,140.7667,51.71,93,90,10.36
374,San Matias,BO,2021-09-22 20:32:52,-16.3667,-58.4,100.26,20,0,1.83
375,Jacareacanga,BR,2021-09-22 20:32:52,-6.2222,-57.7528,86.43,49,100,6.67
376,Vallenar,CL,2021-09-22 20:32:52,-28.5708,-70.7581,73.04,24,0,5.86
377,Solano,US,2021-09-22 20:32:53,38.2333,-121.9511,96.76,21,1,11.5
378,Callaway,US,2021-09-22 20:32:53,30.153,-85.5699,87.73,67,40,5.01
379,Yulara,AU,2021-09-22 20:32:53,-25.2406,130.9889,42.64,45,99,4.61
380,Nizwa,OM,2021-09-22 20:32:54,22.9333,57.5333,90.64,32,91,2.89
381,Catio,GW,2021-09-22 20:32:54,11.2833,-15.25,79.14,88,100,5.37
382,Jilib,SO,2021-09-22 20:32:54,0.4883,42.7854,75.43,86,20,8.5
383,Marawi,PH,2021-09-22 20:32:54,7.9986,124.2928,64.65,95,36,1.72
384,Usinsk,RU,2021-09-22 20:32:55,65.9939,57.5281,34.83,84,4,5.5
385,Norfolk,US,2021-09-22 20:28:32,42.1668,-71.2495,76.14,88,75,3.0
386,Bilma,NE,2021-09-22 20:32:56,18.6853,12.9164,92.14,11,4,7.4
387,Ochamchira,GE,2021-09-22 20:32:56,42.7121,41.4721,59.41,89,100,1.74
388,Grand-Santi,GF,2021-09-22 20:29:18,4.25,-54.3833,91.0,47,64,2.21
389,Ayr,GB,2021-09-22 20:31:10,55.4627,-4.6339,58.48,100,75,12.66
390,Atasu,KZ,2021-09-22 20:32:57,48.6814,71.6433,40.62,50,97,7.92
391,Aruppukkottai,IN,2021-09-22 20:32:58,9.5167,78.1,85.26,57,96,1.36
392,Salvador,SV,2021-09-22 20:29:17,13.8333,-88.9167,86.04,57,46,0.49
393,Bilibino,RU,2021-09-22 20:32:20,68.0546,166.4372,28.81,85,100,2.82
394,Den Helder,NL,2021-09-22 20:32:58,52.9599,4.7593,64.38,77,5,12.66
395,Kushtagi,IN,2021-09-22 20:32:58,15.7667,76.2,71.29,88,100,10.98
396,Coihaique,CL,2021-09-22 20:32:59,-45.5752,-72.0662,56.01,92,99,8.63
397,Karratha,AU,2021-09-22 20:32:59,-20.7377,116.8463,79.05,26,100,7.36
398,Oranjestad,AW,2021-09-22 20:32:59,12.524,-70.027,89.55,70,20,17.27
399,Carutapera,BR,2021-09-22 20:32:26,-1.195,-46.02,80.73,75,59,10.22
400,Belaya Gora,RU,2021-09-22 20:32:59,68.5333,146.4167,31.42,71,70,2.59
401,Bud,US,2021-09-22 20:33:00,39.447,-86.1758,55.49,96,100,18.48
402,Comodoro Rivadavia,AR,2021-09-22 20:33:00,-45.8667,-67.5,69.66,24,0,28.77
403,Ajdabiya,LY,2021-09-22 20:33:00,30.7554,20.2263,83.12,35,0,8.28
404,Beringovskiy,RU,2021-09-22 20:33:01,63.05,179.3167,36.34,66,100,7.56
405,Taywarah,AF,2021-09-22 20:33:03,33.35,64.4167,49.91,23,0,5.37
406,Nara,JP,2021-09-22 20:33:03,34.6851,135.8049,72.68,93,0,4.36
407,Vila Franca Do Campo,PT,2021-09-22 20:33:04,37.7167,-25.4333,70.21,78,13,8.9
408,Monchegorsk,RU,2021-09-22 20:33:04,67.9397,32.8739,38.25,88,100,12.46
409,Nome,US,2021-09-22 20:32:41,64.5011,-165.4064,37.47,57,1,5.75
410,Fortuna,US,2021-09-22 20:33:04,40.5982,-124.1573,85.42,75,20,19.57
411,Labuhan,ID,2021-09-22 20:33:05,-6.8844,112.2051,78.73,80,90,8.14
412,Winnemucca,US,2021-09-22 20:33:05,40.973,-117.7357,82.45,15,1,18.88
413,Podporozhye,RU,2021-09-22 20:33:05,60.9112,34.1706,37.49,86,25,4.99
414,Airai,TL,2021-09-22 20:33:06,-8.9266,125.4092,57.11,50,63,3.38
415,Richards Bay,ZA,2021-09-22 20:33:06,-28.783,32.0377,59.59,75,0,6.4
416,Humaita,BR,2021-09-22 20:33:06,-7.5061,-63.0208,88.97,42,100,2.44
417,Port Hardy,CA,2021-09-22 20:33:06,50.6996,-127.4199,59.18,72,20,13.8
418,Bolshaya Glushitsa,RU,2021-09-22 20:33:07,50.2406,43.5908,46.36,73,35,3.06
419,Tel Mond,IL,2021-09-22 20:33:07,32.25,34.9174,80.28,69,0,10.07
420,Baracoa,CU,2021-09-22 20:33:07,20.3467,-74.4958,83.64,75,100,5.39
421,Pueblo Nuevo,MX,2021-09-22 20:33:08,23.3833,-105.3833,73.44,54,23,1.86
422,Ugoofaaru,MV,2021-09-22 20:33:08,5.6667,73.0,82.71,77,93,16.67
423,Melendugno,IT,2021-09-22 20:33:08,40.2747,18.3368,69.46,68,0,9.22
424,Alta Floresta,BR,2021-09-22 20:30:04,-9.8756,-56.0861,93.02,52,0,4.61
425,Naivasha,KE,2021-09-22 20:33:09,-0.7167,36.4359,61.11,84,96,6.87
426,Jesup,US,2021-09-22 20:29:00,31.6074,-81.8854,91.51,58,40,5.75
427,Orikum,AL,2021-09-22 20:33:09,40.3253,19.4714,66.51,59,84,10.42
428,Saint-Georges,GD,2021-09-22 20:33:09,12.0564,-61.7485,87.48,66,20,14.97
429,Basco,PH,2021-09-22 20:33:10,20.4487,121.9702,84.42,74,24,14.52
430,Chicama,PE,2021-09-22 20:33:10,-7.8447,-79.1469,63.14,75,75,11.27
431,Wattegama,LK,2021-09-22 20:33:10,6.7989,81.4808,77.27,85,46,4.79
432,Foam Lake,CA,2021-09-22 20:33:11,51.65,-103.5343,73.42,19,29,13.89
433,Bubaque,GW,2021-09-22 20:33:11,11.2833,-15.8333,82.44,79,81,10.33
434,Tiarei,PF,2021-09-22 20:33:11,-17.5333,-149.3333,78.82,73,26,7.58
435,Borgomanero,IT,2021-09-22 20:33:12,45.7024,8.4581,65.75,87,93,3.13
436,Hollola,FI,2021-09-22 20:33:12,61.05,25.4333,39.87,87,100,3.71
437,Eidsvag,NO,2021-09-22 20:33:12,62.7767,8.0668,52.45,89,100,2.24
438,Kirakira,SB,2021-09-22 20:33:13,-10.4544,161.9205,80.53,79,43,5.86
439,Porto Velho,BR,2021-09-22 20:33:13,-8.7619,-63.9039,93.25,49,40,2.3
440,Lambarene,GA,2021-09-22 20:33:13,-0.7001,10.2406,77.14,86,100,4.79
441,Abha,SA,2021-09-22 20:33:13,18.2164,42.5053,66.02,88,20,0.0
442,Maltahohe,NA,2021-09-22 20:33:14,-24.8333,16.9833,66.79,13,16,8.34
443,Gorontalo,ID,2021-09-22 20:33:14,0.5412,123.0595,73.54,96,100,1.9
444,Marsh Harbour,BS,2021-09-22 20:33:14,26.5412,-77.0636,83.14,70,64,3.02
445,Shingu,JP,2021-09-22 20:33:15,33.7333,135.9833,72.91,86,2,6.42
446,Port-Gentil,GA,2021-09-22 20:33:15,-0.7193,8.7815,78.76,83,75,6.91
447,Dawei,MM,2021-09-22 20:33:15,14.0833,98.2,74.89,96,100,3.56
448,Quesnel,CA,2021-09-22 20:33:15,52.9999,-122.5029,63.1,51,20,5.75
449,Pisco,PE,2021-09-22 20:33:16,-13.7,-76.2167,69.85,60,0,12.66
450,Santa Teresa,VE,2021-09-22 20:33:16,10.2341,-66.6631,86.92,67,100,2.71
451,Ornskoldsvik,SE,2021-09-22 20:33:16,63.2909,18.7153,53.42,93,90,12.66
452,Mezen,RU,2021-09-22 20:33:16,65.8522,44.24,34.56,85,0,5.57
453,Talas,TR,2021-09-22 20:33:17,38.6908,35.5538,52.47,82,40,1.14
454,Waiouru,NZ,2021-09-22 20:33:17,-39.4833,175.6667,53.55,88,100,10.22
455,Fare,PF,2021-09-22 20:33:17,-16.7,-151.0167,77.68,71,0,7.31
456,Itarema,BR,2021-09-22 20:33:18,-2.9248,-39.9167,79.47,78,96,15.66
457,Alyangula,AU,2021-09-22 20:33:18,-13.8483,136.4192,71.47,43,90,5.75
458,Bairiki,KI,2021-09-22 20:33:18,1.3292,172.9752,84.2,65,20,10.36
459,Acarau,BR,2021-09-22 20:33:18,-2.8856,-40.12,79.88,78,99,16.42
460,Baruun-Urt,MN,2021-09-22 20:33:19,46.6806,113.2792,54.23,59,47,6.62
461,Kutum,SD,2021-09-22 20:33:19,14.2,24.6667,81.82,38,60,8.41
462,San Pedro,PH,2021-09-22 20:33:19,14.35,121.0167,81.63,83,75,3.44
463,Rondonopolis,BR,2021-09-22 20:29:17,-16.4708,-54.6356,104.92,13,5,5.1
464,Uruacu,BR,2021-09-22 20:33:20,-14.5247,-49.1408,96.66,15,7,1.1
465,Urubicha,BO,2021-09-22 20:33:20,-15.3833,-62.95,99.16,18,0,2.37
466,Flinders,AU,2021-09-22 20:33:20,-34.5833,150.8552,56.05,82,0,1.99
467,Malanje,AO,2021-09-22 20:33:20,-9.5402,16.341,73.71,46,78,7.83
468,Alamosa,US,2021-09-22 20:33:21,37.4695,-105.87,78.66,16,1,3.44
469,Ulety,RU,2021-09-22 20:33:21,51.3572,112.4849,46.11,96,97,1.25
470,Karla,EE,2021-09-22 20:33:21,59.3723,24.9275,39.16,93,0,0.0
471,Sultepec,MX,2021-09-22 20:33:22,18.8667,-99.95,69.69,72,49,3.0
472,Beira,MZ,2021-09-22 20:33:22,-19.8436,34.8389,73.49,73,75,16.11
473,San Quintin,MX,2021-09-22 20:33:22,30.4833,-115.95,82.11,54,1,11.88
474,Katherine,AU,2021-09-22 20:33:22,-14.4667,132.2667,55.72,26,46,6.91
475,Camacha,PT,2021-09-22 20:33:23,33.0833,-16.3333,68.76,68,20,12.66
476,Payo,ID,2021-09-22 20:33:23,-3.7508,103.6372,72.84,91,55,2.28
477,Maceio,BR,2021-09-22 20:32:39,-9.6658,-35.7353,85.44,79,0,12.66
478,Chumikan,RU,2021-09-22 20:33:23,54.7183,135.315,41.25,64,0,6.49
479,Araouane,ML,2021-09-22 20:33:24,18.9048,-3.5265,98.49,9,3,7.36
480,Tessalit,ML,2021-09-22 20:33:24,20.1986,1.0114,96.3,11,64,7.49
481,Savinka,RU,2021-09-22 20:33:24,50.0785,47.0994,58.91,69,100,3.09
482,Amapa,BR,2021-09-22 20:33:25,1.0,-52.0,72.5,97,100,3.6
483,Hay River,CA,2021-09-22 20:30:11,60.8156,-115.7999,49.98,87,75,9.22
484,Huarmey,PE,2021-09-22 20:33:25,-10.0681,-78.1522,66.51,77,99,12.01
485,Wanaka,NZ,2021-09-22 20:29:10,-44.7,169.15,44.85,58,0,2.75
486,Lakatoro,VU,2021-09-22 20:33:25,-16.0999,167.4164,77.2,85,100,8.25
487,Timra,SE,2021-09-22 20:33:26,62.487,17.3257,53.67,87,90,9.22
488,Isangel,VU,2021-09-22 20:33:26,-19.55,169.2667,77.95,76,99,5.79
489,Bosaso,SO,2021-09-22 20:33:26,11.2842,49.1816,90.54,51,35,1.77
490,Verkhnyaya Sinyachikha,RU,2021-09-22 20:33:27,57.976,61.6673,38.16,85,94,0.56
491,Glace Bay,CA,2021-09-22 20:33:27,46.1969,-59.957,73.81,61,20,5.01
492,Ayan,RU,2021-09-22 20:32:13,56.45,138.1667,48.97,57,5,6.2
493,Vestmanna,FO,2021-09-22 20:33:27,62.1564,-7.1664,47.32,87,90,11.5
494,Aksha,RU,2021-09-22 20:33:28,50.2814,113.2867,49.46,96,100,3.44
495,Korla,CN,2021-09-22 20:33:28,41.7597,86.1469,66.04,32,20,14.38
496,Oktyabrskoye,RU,2021-09-22 20:33:28,43.0645,44.7417,51.94,100,100,4.47
497,Deputatskiy,RU,2021-09-22 20:33:29,69.3,139.9,25.39,84,17,2.82
498,Tefe,BR,2021-09-22 20:33:29,-3.3542,-64.7114,91.51,79,20,1.5
499,Ancud,CL,2021-09-22 20:33:29,-41.8697,-73.8203,56.43,85,99,14.83
500,Palembang,ID,2021-09-22 20:32:11,-2.9167,104.7458,74.26,95,12,3.87
501,Jieshi,CN,2021-09-22 20:33:29,22.8134,115.8257,82.45,80,98,9.84
502,Lasa,IT,2021-09-22 20:33:30,46.6166,10.7002,58.08,66,66,3.33
503,Kupang,ID,2021-09-22 20:33:30,-10.1667,123.5833,75.81,77,72,11.18
504,Hue,VN,2021-09-22 20:33:30,16.4667,107.6,77.11,94,20,1.14
505,Mitchell,US,2021-09-22 20:33:30,43.7094,-98.0298,75.18,27,1,7.0
506,Altea,ES,2021-09-22 20:33:31,38.5989,-0.0514,74.68,83,87,10.04
507,Kyaikto,MM,2021-09-22 20:33:31,17.3,97.0167,76.14,94,100,6.62
508,Saint-Joseph,RE,2021-09-22 20:33:31,-21.3667,55.6167,66.58,79,31,9.86
509,Lethem,GY,2021-09-22 20:33:32,3.3803,-59.7968,86.74,62,98,3.8
510,Kandiaro,PK,2021-09-22 20:33:32,27.0601,68.2091,86.38,58,84,5.93
511,Namie,JP,2021-09-22 20:33:32,37.4833,141.0,67.98,96,100,2.06
512,Abu Dhabi,AE,2021-09-22 20:32:21,24.4667,54.3667,89.62,58,0,3.44
513,Celestun,MX,2021-09-22 20:33:32,20.8667,-90.4,84.99,64,85,16.06
514,Nyagan,RU,2021-09-22 20:33:33,62.1406,65.3936,40.62,86,100,3.44
515,Teya,RU,2021-09-22 20:33:33,60.3778,92.6267,31.05,93,100,8.01
516,Sinop,TR,2021-09-22 20:33:33,41.7711,34.8709,50.31,92,100,2.46
517,Khawhai,IN,2021-09-22 20:33:34,23.3667,93.1167,58.26,99,100,1.95
518,Payakumbuh,ID,2021-09-22 20:33:34,-0.2202,100.6308,69.67,96,100,1.97
519,Merauke,ID,2021-09-22 20:33:34,-8.4667,140.3333,75.36,84,100,10.27
520,Devonport,AU,2021-09-22 20:33:35,-41.1667,146.35,53.1,71,77,19.35
521,Mvangue,CM,2021-09-22 20:33:36,2.9667,11.5167,67.59,98,100,2.8
522,Kamenka,RU,2021-09-22 20:33:36,51.3223,42.7678,47.43,81,87,5.77
523,Aykhal,RU,2021-09-22 20:33:36,66.0,111.5,31.3,82,72,5.44
524,Stornoway,GB,2021-09-22 20:33:37,58.2093,-6.3865,55.92,87,75,12.66
525,Takanabe,JP,2021-09-22 20:33:37,32.1333,131.5,67.75,61,4,6.93
526,Bayji,IQ,2021-09-22 20:33:37,34.9311,43.487,82.44,24,0,7.11
527,Paramonga,PE,2021-09-22 20:33:37,-10.6667,-77.8333,64.53,80,99,12.01
528,Sao Joao Da Barra,BR,2021-09-22 20:33:38,-21.6403,-41.0511,71.69,64,26,23.09
529,Inuvik,CA,2021-09-22 20:29:15,68.3499,-133.7218,38.16,69,75,11.5
530,Port Macquarie,AU,2021-09-22 20:31:10,-31.4333,152.9167,44.56,62,0,5.39
531,Makokou,GA,2021-09-22 20:33:38,0.5738,12.8642,70.0,97,100,3.65
532,Russkaya Polyana,UA,2021-09-22 20:33:38,49.417,31.9201,44.35,86,100,7.0
533,Najran,SA,2021-09-22 20:33:39,17.4924,44.1277,79.45,16,19,0.92
534,Odesskoye,RU,2021-09-22 20:33:39,54.2111,72.9651,38.14,91,98,6.76
535,Fort-Shevchenko,KZ,2021-09-22 20:33:39,44.5086,50.263,68.49,70,69,6.71
536,Rawson,AR,2021-09-22 20:33:40,-43.3002,-65.1023,71.37,27,40,12.01
537,Sabzevar,IR,2021-09-22 20:33:40,36.2126,57.6819,73.58,18,0,10.45
538,Beloha,MG,2021-09-22 20:33:40,-25.1667,45.05,67.82,78,100,8.99
539,Verkhnyaya Inta,RU,2021-09-22 20:33:40,65.9811,60.3094,34.74,91,16,5.23
540,Half Moon Bay,US,2021-09-22 20:33:41,37.4636,-122.4286,94.53,58,1,8.05
541,Boyolangu,ID,2021-09-22 20:33:41,-8.1181,111.8935,73.85,95,97,1.39
542,Hambantota,LK,2021-09-22 20:33:41,6.1241,81.1185,80.28,82,43,14.74
543,Alice Springs,AU,2021-09-22 20:33:41,-23.7,133.8833,36.95,56,2,0.0
544,Lazaro Cardenas,MX,2021-09-22 20:33:42,17.9583,-102.2,86.34,72,25,8.68
545,Sangar,RU,2021-09-22 20:33:42,63.9242,127.4739,41.77,72,34,14.36
